,success,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,trial_id,trial_duration,view_history,exp_stage,stimulus_duration,correct_response,condition,flanker,center_letter,choices,block_num,correct_trial,ITIParams,current_question,current_key_answer,current_block,exp_id,attention_check_percent
354,,html-keyboard-response,354,313094,0.0-3.2-90.2,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,incongruent,H,F,"[',', '.']",2.0,0,,,,2.0,,
355,,html-keyboard-response,355,313419,0.0-3.2-91.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,323.8971485589279,,test,323.8971485589279,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
356,,html-keyboard-response,356,313925,0.0-3.2-92.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
357,,html-keyboard-response,357,315433,0.0-3.2-93.2,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,congruent,F,F,"[',', '.']",2.0,0,,,,2.0,,
358,,html-keyboard-response,358,315932,0.0-3.2-94.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,497.3402887265103,,test,497.3402887265103,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
359,,html-keyboard-response,359,316436,0.0-3.2-95.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
360,,html-keyboard-response,360,317943,0.0-3.2-96.2,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,congruent,F,F,"[',', '.']",2.0,0,,,,2.0,,
361,,html-keyboard-response,361,318114,0.0-3.2-97.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,169.58154408642037,,test,169.58154408642037,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
362,,html-keyboard-response,362,318617,0.0-3.2-98.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
363,,html-keyboard-response,363,320125,0.0-3.2-99.2,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",2.0,0,,,,2.0,,
364,,html-keyboard-response,364,320150,0.0-3.2-100.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,23.728490160561417,,test,23.728490160561417,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
365,,html-keyboard-response,365,320654,0.0-3.2-101.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
366,,html-keyboard-response,366,322161,0.0-3.2-102.2,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,incongruent,H,F,"[',', '.']",2.0,0,,,,2.0,,
367,,html-keyboard-response,367,322466,0.0-3.2-103.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,299.4514972984912,,test,299.4514972984912,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
368,,html-keyboard-response,368,322971,0.0-3.2-104.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
369,,html-keyboard-response,369,324477,0.0-3.2-105.2,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",2.0,0,,,,2.0,,
370,,html-keyboard-response,370,324720,0.0-3.2-106.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,237.4549600636931,,test,237.4549600636931,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
371,,html-keyboard-response,371,325224,0.0-3.2-107.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
372,,html-keyboard-response,372,326732,0.0-3.2-108.2,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",2.0,0,,,,2.0,,
373,,html-keyboard-response,373,328296,0.0-3.2-109.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1558.5915211996992,,test,1558.5915211996992,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
374,,html-keyboard-response,374,328801,0.0-3.2-110.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
375,,html-keyboard-response,375,330308,0.0-3.2-111.2,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,incongruent,H,F,"[',', '.']",2.0,0,,,,2.0,,
376,,html-keyboard-response,376,330801,0.0-3.2-112.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,487.7100295892155,,test,487.7100295892155,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
377,,html-keyboard-response,377,331304,0.0-3.2-113.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
378,,html-keyboard-response,378,332811,0.0-3.2-114.2,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,incongruent,H,F,"[',', '.']",2.0,0,,,,2.0,,
379,,html-keyboard-response,379,333665,0.0-3.2-115.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,849.8271710566778,,test,849.8271710566778,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
380,,html-keyboard-response,380,334169,0.0-3.2-116.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
381,,html-keyboard-response,381,335676,0.0-3.2-117.2,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,congruent,F,F,"[',', '.']",2.0,0,,,,2.0,,
382,,html-keyboard-response,382,336422,0.0-3.2-118.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,739.5453594144338,,test,739.5453594144338,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
383,,html-keyboard-response,383,336928,0.0-3.2-119.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
384,,html-keyboard-response,384,338436,0.0-3.2-120.2,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",incongruent,F,H,"[',', '.']",2.0,0,,,,2.0,,
385,,html-keyboard-response,385,338513,0.0-3.2-121.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,75.77156553343806,,test,75.77156553343806,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
386,,html-keyboard-response,386,340110,0.0-4.0,1596.0,"
  <div class=""centerbox"">
    <p class=""center-block-text"">Thanks for completing this task!</p>
    <p class=""center-block-text"">Press <i>enter</i> to continue.</p>
  </div>
",enter,end,180000.0,,,,,,,,,,,,,,,flanker_rdoc,1.0
387,True,fullscreen,387,341115,0.0-5.0,,,,,,,,,,,,,,,,,,,,,
