,success,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,trial_id,trial_duration,view_history,exp_id,exp_stage,block_num,stimulus_duration,CTI,cue_location,stim_location,condition,correct_response,choices,correct_trial,ITIParams,current_question,current_key_answer,attention_check_percent
665,,html-keyboard-response,665,489967,0.0-3.1-154.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,550.0,,,test,1.0,550.0,550.0,,,,,,,,,,
666,,html-keyboard-response,666,491471,0.0-3.1-155.1,345.0,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",.,test_trial,1500.0,,,test,1.0,1000.0,,right,right,valid,.,"[',', '.']",1,,,,
667,,html-keyboard-response,667,492722,0.0-3.1-156.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,1245.694552152845,,,test,1.0,1245.694552152845,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
668,,html-keyboard-response,668,493226,0.0-3.1-157.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
669,,html-keyboard-response,669,493730,0.0-3.1-158.1,,"<div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,1.0,500.0,,,,,,,,,,,
670,,html-keyboard-response,670,493836,0.0-3.1-159.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,100.0,,,test,1.0,100.0,100.0,,,,,,,,,,
671,,html-keyboard-response,671,495341,0.0-3.1-160.1,367.0,"<div class = bigbox><div id=left_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",",",test_trial,1500.0,,,test,1.0,1000.0,,both,left,doublecue,",","[',', '.']",1,,,,
672,,html-keyboard-response,672,495376,0.0-3.1-161.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,29.87473231127903,,,test,1.0,29.87473231127903,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
673,,html-keyboard-response,673,495881,0.0-3.1-162.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
674,,html-keyboard-response,674,496386,0.0-3.1-163.1,,"<div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,1.0,500.0,,,,,,,,,,,
675,,html-keyboard-response,675,497392,0.0-3.1-164.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,1000.0,,,test,1.0,1000.0,1000.0,,,,,,,,,,
676,,html-keyboard-response,676,498899,0.0-3.1-165.1,747.0,"<div class = bigbox><div id=left_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",",",test_trial,1500.0,,,test,1.0,1000.0,,both,left,doublecue,",","[',', '.']",1,,,,
677,,html-keyboard-response,677,499408,0.0-3.1-166.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,504.26223849377413,,,test,1.0,504.26223849377413,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
678,,html-keyboard-response,678,499911,0.0-3.1-167.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
679,,html-keyboard-response,679,500414,0.0-3.1-168.1,,"<div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,1.0,500.0,,,,,,,,,,,
680,,html-keyboard-response,680,500969,0.0-3.1-169.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,550.0,,,test,1.0,550.0,550.0,,,,,,,,,,
681,,html-keyboard-response,681,502474,0.0-3.1-170.1,676.0,"<div class = bigbox><div id=left_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",",",test_trial,1500.0,,,test,1.0,1000.0,,left,left,valid,",","[',', '.']",1,,,,
682,,html-keyboard-response,682,502841,0.0-3.1-171.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,360.25551027829596,,,test,1.0,360.25551027829596,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
683,,html-keyboard-response,683,503344,0.0-3.1-172.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
684,,html-keyboard-response,684,503849,0.0-3.1-173.1,,"<div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,1.0,500.0,,,,,,,,,,,
685,,html-keyboard-response,685,503955,0.0-3.1-174.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,100.0,,,test,1.0,100.0,100.0,,,,,,,,,,
686,,html-keyboard-response,686,505461,0.0-3.1-175.1,801.0,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",.,test_trial,1500.0,,,test,1.0,1000.0,,both,right,doublecue,.,"[',', '.']",1,,,,
687,,html-keyboard-response,687,505523,0.0-3.1-176.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,59.65852581340704,,,test,1.0,59.65852581340704,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
688,,html-keyboard-response,688,506026,0.0-3.1-177.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
689,,html-keyboard-response,689,506530,0.0-3.1-178.1,,"<div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,1.0,500.0,,,,,,,,,,,
690,,html-keyboard-response,690,507534,0.0-3.1-179.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,1000.0,,,test,1.0,1000.0,1000.0,,,,,,,,,,
691,,html-keyboard-response,691,509040,0.0-3.1-180.1,615.0,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",.,test_trial,1500.0,,,test,1.0,1000.0,,both,right,doublecue,.,"[',', '.']",1,,,,
692,,html-keyboard-response,692,509478,0.0-3.1-181.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,434.8952085905344,,,test,1.0,434.8952085905344,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
693,,html-keyboard-response,693,509983,0.0-3.1-182.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
694,,html-keyboard-response,694,510488,0.0-3.1-183.1,,"<div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,1.0,500.0,,,,,,,,,,,
695,,html-keyboard-response,695,511041,0.0-3.1-184.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,550.0,,,test,1.0,550.0,550.0,,,,,,,,,,
696,,html-keyboard-response,696,512548,0.0-3.1-185.1,626.0,"<div class = bigbox><div id=left_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",",",test_trial,1500.0,,,test,1.0,1000.0,,left,left,valid,",","[',', '.']",1,,,,
697,,html-keyboard-response,697,514983,0.0-3.1-186.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,2428.8802485121364,,,test,1.0,2428.8802485121364,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
698,,html-keyboard-response,698,515489,0.0-3.1-187.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
699,,html-keyboard-response,699,515990,0.0-3.1-188.1,,"<div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,1.0,500.0,,,,,,,,,,,
700,,html-keyboard-response,700,516994,0.0-3.1-189.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,1000.0,,,test,1.0,1000.0,1000.0,,,,,,,,,,
701,,html-keyboard-response,701,518501,0.0-3.1-190.1,818.0,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",.,test_trial,1500.0,,,test,1.0,1000.0,,right,right,valid,.,"[',', '.']",1,,,,
702,,html-keyboard-response,702,518607,0.0-3.1-191.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,100.0764190788472,,,test,1.0,100.0764190788472,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
703,,html-keyboard-response,703,519111,0.0-3.1-192.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
704,,html-keyboard-response,704,519616,0.0-3.1-193.1,,"<div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,1.0,500.0,,,,,,,,,,,
705,,html-keyboard-response,705,519720,0.0-3.1-194.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,100.0,,,test,1.0,100.0,100.0,,,,,,,,,,
706,,html-keyboard-response,706,521226,0.0-3.1-195.1,1067.0,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",.,test_trial,1500.0,,,test,1.0,1000.0,,both,right,doublecue,.,"[',', '.']",1,,,,
707,,html-keyboard-response,707,521290,0.0-3.1-196.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,62.038461573624986,,,test,1.0,62.038461573624986,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
708,,html-keyboard-response,708,521792,0.0-3.1-197.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
709,,html-keyboard-response,709,522297,0.0-3.1-198.1,,"<div class = bigbox><div id=right_box></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,1.0,500.0,,,,,,,,,,,
710,,html-keyboard-response,710,523304,0.0-3.1-199.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,1000.0,,,test,1.0,1000.0,1000.0,,,,,,,,,,
711,,html-keyboard-response,711,524810,0.0-3.1-200.1,722.0,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",.,test_trial,1500.0,,,test,1.0,1000.0,,none,right,nocue,.,"[',', '.']",1,,,,
712,,html-keyboard-response,712,524946,0.0-3.1-201.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,129.8885828990207,,,test,1.0,129.8885828990207,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
713,,html-keyboard-response,713,525451,0.0-3.1-202.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
714,,html-keyboard-response,714,525953,0.0-3.1-203.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,1.0,500.0,,,,,,,,,,,
